Index	Gene_name	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
219	Aph1a	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000015750	ENSMUST00000197081|ENSMUST00000197232|ENSMUST00000056710|ENSMUST00000015894	NM_146134|NM_146104	APH1A	6530402N02Rik	Regulation: UP|Probe.Set:ILMN_2588759|Identifier:NM_146104.2|FirstOfLocuslink:NP_666216.1|FirstOfName:Aph1a|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.97005377578526e-12|ANOVA.CELL:1.1779927902358701e-08|ANOVA.INT:2.60285328305242e-12|FDR_ANOVA.TREAT:9.142617536207241e-10|FDR_ANOVA.CELL:3.42027536290959e-08|FDR_ANOVA.INT:1.66922427071754e-09|TTEST.ASTRO.DEX:7.64067306431365e-05|TTEST.ASTRO.ALD:0.581400127485435|TTEST.ASTRO.DHT:0.6081141921568161|TTEST.ASTRO.PRG:0.488509984448376|TTEST.ASTRO.ESR:0.835304362370439|TTEST.NEURO.DEX:0.834460606805382|TTEST.NEURO.ALD:0.9233796780907181|TTEST.NEURO.DHT:0.38982316962857305|TTEST.NEURO.PRG:0.5164378577866651|TTEST.NEURO.ESR:0.36746177015323905|FDR_TTEST.ASTRO.DEX:0.009585361371215191|FDR_TTEST.ASTRO.ALD:0.932103656638796|FDR_TTEST.ASTRO.DHT:0.968616178573203|FDR_TTEST.ASTRO.PRG:0.94361108336279|FDR_TTEST.ASTRO.ESR:0.99275959311239|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:1.11668229166667|FOLD.ASTRO.ALD:0.0614635416666669|FOLD.ASTRO.DHT:0.061789062499999006|FOLD.ASTRO.PRG:-0.07229687500000101|FOLD.ASTRO.ESR:-0.0225625000000003|FOLD.NEURO.DEX:0.023854166666666298|FOLD.NEURO.ALD:-0.008559895833332831|FOLD.NEURO.DHT:-0.0788307291666666|FOLD.NEURO.PRG:0.06676822916666669|FOLD.NEURO.ESR:0.0853671875000002
220	Arfl4	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000034936	ENSMUST00000039388	NM_025404	ARL4D		Regulation: UP|Probe.Set:ILMN_2622354|Identifier:NM_025404.1|FirstOfLocuslink:NP_079680.1|FirstOfName:Arfl4|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.5327624644882499e-06|ANOVA.CELL:9.75278029934715e-09|ANOVA.INT:7.03436238812998e-08|FDR_ANOVA.TREAT:0.000140146087198575|FDR_ANOVA.CELL:2.8454750255406002e-08|FDR_ANOVA.INT:1.60002290103209e-05|TTEST.ASTRO.DEX:7.647788407083471e-05|TTEST.ASTRO.ALD:0.827043957723084|TTEST.ASTRO.DHT:0.295751378442678|TTEST.ASTRO.PRG:0.267242903312421|TTEST.ASTRO.ESR:0.598942035981468|TTEST.NEURO.DEX:0.855937625674367|TTEST.NEURO.ALD:0.72290347773622|TTEST.NEURO.DHT:0.579094944566223|TTEST.NEURO.PRG:0.540316241335008|TTEST.NEURO.ESR:0.922982089474721|FDR_TTEST.ASTRO.DEX:0.009585361371215191|FDR_TTEST.ASTRO.ALD:0.9793778392060271|FDR_TTEST.ASTRO.DHT:0.931588027249134|FDR_TTEST.ASTRO.PRG:0.9108991004944981|FDR_TTEST.ASTRO.ESR:0.9789724553930741|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:1.3774375|FOLD.ASTRO.ALD:-0.0288880208333335|FOLD.ASTRO.DHT:-0.1410625|FOLD.ASTRO.PRG:-0.130552083333334|FOLD.ASTRO.ESR:-0.0520260416666671|FOLD.NEURO.DEX:-0.0373541666666668|FOLD.NEURO.ALD:0.0486979166666668|FOLD.NEURO.DHT:0.0884609375000007|FOLD.NEURO.PRG:0.117270833333333|FOLD.NEURO.ESR:0.0257083333333323
221	Bcl2l1	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000007659	ENSMUST00000007803|ENSMUST00000128172|ENSMUST00000109820|ENSMUST00000173755|ENSMUST00000156688|ENSMUST00000134902|ENSMUST00000146380|ENSMUST00000134357|ENSMUST00000140436	NM_009743|NM_001289717|NM_001289716|NM_001355053	BCL2L1	bcl-x|Bcl-XL|BclX|Bcl-Xs|Bcl(X)L	Regulation: UP|Probe.Set:ILMN_2647885|Identifier:NM_009743.4|FirstOfLocuslink:NP_033873.3|FirstOfName:Bcl2l1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:4.27969419925326e-06|ANOVA.CELL:2.11371801621364e-07|ANOVA.INT:0.00021995705258354102|FDR_ANOVA.TREAT:0.000354140860136774|FDR_ANOVA.CELL:5.72662182014015e-07|FDR_ANOVA.INT:0.0181686886332601|TTEST.ASTRO.DEX:2.9033233710612e-06|TTEST.ASTRO.ALD:0.0016692590817120202|TTEST.ASTRO.DHT:0.0281942923146157|TTEST.ASTRO.PRG:0.0104501249606411|TTEST.ASTRO.ESR:0.0157394631515013|TTEST.NEURO.DEX:0.436161154922083|TTEST.NEURO.ALD:0.81203346851635|TTEST.NEURO.DHT:0.7679192344013821|TTEST.NEURO.PRG:0.412859492890401|TTEST.NEURO.ESR:0.752096664938602|FDR_TTEST.ASTRO.DEX:0.00121870957577618|FDR_TTEST.ASTRO.ALD:0.252709406029412|FDR_TTEST.ASTRO.DHT:0.8798580181542781|FDR_TTEST.ASTRO.PRG:0.7870788407854991|FDR_TTEST.ASTRO.ESR:0.867316536877425|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:1.06751302083333|FOLD.ASTRO.ALD:0.644776041666669|FOLD.ASTRO.DHT:0.3255625|FOLD.ASTRO.PRG:0.318075520833334|FOLD.ASTRO.ESR:0.22310156250000002|FOLD.NEURO.DEX:0.0705546874999996|FOLD.NEURO.ALD:0.0224557291666656|FOLD.NEURO.DHT:-0.0368124999999999|FOLD.NEURO.PRG:-0.147375|FOLD.NEURO.ESR:-0.0469895833333336
222	1600032L17Rik	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000050423	ENSMUST00000132661|ENSMUST00000225537|ENSMUST00000172766	NM_029628	PPP1R3G		Regulation: UP|Probe.Set:ILMN_1238021|Identifier:XM_127272|FirstOfLocuslink:None|FirstOfName:1600032L17Rik|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.34479004251938e-09|ANOVA.CELL:1.30101679861641e-39|ANOVA.INT:0.00275507875293686|FDR_ANOVA.TREAT:2.37001280241564e-07|FDR_ANOVA.CELL:4.77149719295586e-38|FDR_ANOVA.INT:0.137379056520634|TTEST.ASTRO.DEX:7.8465826668881e-05|TTEST.ASTRO.ALD:0.136306646546302|TTEST.ASTRO.DHT:0.10326433010213801|TTEST.ASTRO.PRG:0.0760847883478472|TTEST.ASTRO.ESR:0.0317891013587496|TTEST.NEURO.DEX:0.0457393575722985|TTEST.NEURO.ALD:0.7425816622111611|TTEST.NEURO.DHT:0.6355961798332731|TTEST.NEURO.PRG:0.50852841479899|TTEST.NEURO.ESR:0.894321524075063|FDR_TTEST.ASTRO.DEX:0.00968380697042435|FDR_TTEST.ASTRO.ALD:0.7481525462492451|FDR_TTEST.ASTRO.DHT:0.8965098199499251|FDR_TTEST.ASTRO.PRG:0.85703128377737|FDR_TTEST.ASTRO.ESR:0.8895939188720621|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.798401041666668|FOLD.ASTRO.ALD:0.19871875|FOLD.ASTRO.DHT:0.142986979166667|FOLD.ASTRO.PRG:0.14703125|FOLD.ASTRO.ESR:0.211197916666667|FOLD.NEURO.DEX:0.272255208333334|FOLD.NEURO.ALD:0.038322916666667005|FOLD.NEURO.DHT:-0.053830729166666196|FOLD.NEURO.PRG:0.0766119791666675|FOLD.NEURO.ESR:0.0133802083333343
223	Ttpal	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000017679	ENSMUST00000152135|ENSMUST00000109408|ENSMUST00000109405|ENSMUST00000132904|ENSMUST00000156839|ENSMUST00000171696|ENSMUST00000144729	NM_029512|NM_001305803|NM_181734	TTPAL	3110080A02Rik|5830472M02Rik	Regulation: UP|Probe.Set:ILMN_2722769|Identifier:NM_029512.2|FirstOfLocuslink:NP_083788.2|FirstOfName:Ttpal|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.5434570240519295e-07|ANOVA.CELL:0.258404308553692|ANOVA.INT:3.0633613227561495e-06|FDR_ANOVA.TREAT:2.7763967997298703e-05|FDR_ANOVA.CELL:0.326543160545121|FDR_ANOVA.INT:0.00045278151056710305|TTEST.ASTRO.DEX:7.901297791121821e-05|TTEST.ASTRO.ALD:0.171750668245568|TTEST.ASTRO.DHT:0.94805598550471|TTEST.ASTRO.PRG:0.9594255999529531|TTEST.ASTRO.ESR:0.0892979093641071|TTEST.NEURO.DEX:0.9496596111683271|TTEST.NEURO.ALD:0.032466044513501296|TTEST.NEURO.DHT:0.9864363107230021|TTEST.NEURO.PRG:0.33695714230629303|TTEST.NEURO.ESR:0.29408989647181405|FDR_TTEST.ASTRO.DEX:0.009695782666447331|FDR_TTEST.ASTRO.ALD:0.775820780863082|FDR_TTEST.ASTRO.DHT:0.9951473567186|FDR_TTEST.ASTRO.PRG:0.9970863789449381|FDR_TTEST.ASTRO.ESR:0.9344603195070771|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.45260677083333306|FOLD.ASTRO.ALD:0.13521093749999802|FOLD.ASTRO.DHT:-0.0038229166666674504|FOLD.ASTRO.PRG:-0.0034791666666667|FOLD.ASTRO.ESR:-0.103453125000001|FOLD.NEURO.DEX:0.00323958333333429|FOLD.NEURO.ALD:0.103994791666668|FOLD.NEURO.DHT:-0.000671874999998323|FOLD.NEURO.PRG:0.0456067708333343|FOLD.NEURO.ESR:-0.048843749999999596
224	Mthfd2	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000005667	ENSMUST00000141044|ENSMUST00000203847|ENSMUST00000203375|ENSMUST00000005810|ENSMUST00000139802|ENSMUST00000204472|ENSMUST00000141193	NM_008638	MTHFD2	NMDMC	Regulation: UP|Probe.Set:ILMN_2878548|Identifier:NM_008638.1|FirstOfLocuslink:NP_032664.1|FirstOfName:Mthfd2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.42057483099976e-10|ANOVA.CELL:4.1464282319067004e-05|ANOVA.INT:4.2185582299493007e-08|FDR_ANOVA.TREAT:3.1222959006179904e-08|FDR_ANOVA.CELL:9.652491917320891e-05|FDR_ANOVA.INT:1.0472457403746202e-05|TTEST.ASTRO.DEX:8.129417164789891e-05|TTEST.ASTRO.ALD:0.7546275178925991|TTEST.ASTRO.DHT:0.35466619966482504|TTEST.ASTRO.PRG:0.26025687594119|TTEST.ASTRO.ESR:0.42746258779723806|TTEST.NEURO.DEX:0.355475228500571|TTEST.NEURO.ALD:0.9337987540572781|TTEST.NEURO.DHT:0.900472101642643|TTEST.NEURO.PRG:0.499305138585154|TTEST.NEURO.ESR:0.711334905769014|FDR_TTEST.ASTRO.DEX:0.00989005375480383|FDR_TTEST.ASTRO.ALD:0.965067491155669|FDR_TTEST.ASTRO.DHT:0.937262155314411|FDR_TTEST.ASTRO.PRG:0.9108991004944981|FDR_TTEST.ASTRO.ESR:0.9694330809896691|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:1.31381510416667|FOLD.ASTRO.ALD:0.0435364583333335|FOLD.ASTRO.DHT:-0.126614583333334|FOLD.ASTRO.PRG:-0.162729166666667|FOLD.ASTRO.ESR:-0.0923072916666676|FOLD.NEURO.DEX:0.143325520833333|FOLD.NEURO.ALD:0.008270833333332561|FOLD.NEURO.DHT:-0.0145130208333342|FOLD.NEURO.PRG:-0.0811145833333331|FOLD.NEURO.ESR:0.0511041666666667
225	Rasgrf1	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000032356	ENSMUST00000034912|ENSMUST00000189545|ENSMUST00000190073|ENSMUST00000034909	NM_011245|NM_001039655|NM_001357743	RASGRF1	CDC25Mm|CDC25|Grfbeta|Grf1	Regulation: UP|Probe.Set:ILMN_1233146|Identifier:NM_011245.2|FirstOfLocuslink:NP_035375.1|FirstOfName:Rasgrf1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.55162393465517e-05|ANOVA.CELL:3.36121745093251e-42|ANOVA.INT:3.02695610606374e-06|FDR_ANOVA.TREAT:0.0017351794338551902|FDR_ANOVA.CELL:1.9303588878029598e-40|FDR_ANOVA.INT:0.00045086022981092705|TTEST.ASTRO.DEX:8.139256782660061e-05|TTEST.ASTRO.ALD:0.0012899178215558201|TTEST.ASTRO.DHT:0.7738717386926881|TTEST.ASTRO.PRG:0.13888356642208802|TTEST.ASTRO.ESR:0.244330207892646|TTEST.NEURO.DEX:0.30216655640870904|TTEST.NEURO.ALD:0.8997576526048591|TTEST.NEURO.DHT:0.696909369196817|TTEST.NEURO.PRG:0.546117949815351|TTEST.NEURO.ESR:0.411064584409269|FDR_TTEST.ASTRO.DEX:0.00989005375480383|FDR_TTEST.ASTRO.ALD:0.22120800558290202|FDR_TTEST.ASTRO.DHT:0.9827486436778841|FDR_TTEST.ASTRO.PRG:0.8837954926057071|FDR_TTEST.ASTRO.ESR:0.952004750894691|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.782729166666666|FOLD.ASTRO.ALD:0.3203984375|FOLD.ASTRO.DHT:0.0250911458333336|FOLD.ASTRO.PRG:0.138158854166667|FOLD.ASTRO.ESR:0.0972760416666674|FOLD.NEURO.DEX:-0.0886249999999986|FOLD.NEURO.ALD:0.0123593750000008|FOLD.NEURO.DHT:-0.0269088541666669|FOLD.NEURO.PRG:-0.088244791666666|FOLD.NEURO.ESR:-0.0775703125000007
226	Crybb1	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000029343	ENSMUST00000131673|ENSMUST00000031286|ENSMUST00000112375	NM_023695|NM_001312893|NM_001312895|NM_001312894	CRYBB1	3110006K12Rik	Regulation: UP|Probe.Set:ILMN_2702122|Identifier:NM_023695.2|FirstOfLocuslink:NP_076184.1|FirstOfName:Crybb1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.28175910576703e-06|ANOVA.CELL:3.74739141340308e-22|ANOVA.INT:0.00016394946273028802|FDR_ANOVA.TREAT:0.00019878857537676702|FDR_ANOVA.CELL:2.3021826918902797e-21|FDR_ANOVA.INT:0.0141764091612515|TTEST.ASTRO.DEX:8.270226491223041e-05|TTEST.ASTRO.ALD:0.007539005033739271|TTEST.ASTRO.DHT:0.04309599043379601|TTEST.ASTRO.PRG:0.0191120633195274|TTEST.ASTRO.ESR:0.44273427681524|TTEST.NEURO.DEX:0.0542238466900212|TTEST.NEURO.ALD:0.287550708763927|TTEST.NEURO.DHT:0.46061156683950905|TTEST.NEURO.PRG:0.206356314643817|TTEST.NEURO.ESR:0.24688527663686902|FDR_TTEST.ASTRO.DEX:0.0100228198951636|FDR_TTEST.ASTRO.ALD:0.40009979559958403|FDR_TTEST.ASTRO.DHT:0.8845768646342911|FDR_TTEST.ASTRO.PRG:0.8265276883373011|FDR_TTEST.ASTRO.ESR:0.971248005964312|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.7095859375|FOLD.ASTRO.ALD:0.47403385416666804|FOLD.ASTRO.DHT:0.22473958333333402|FOLD.ASTRO.PRG:0.3738046875|FOLD.ASTRO.ESR:0.0971119791666677|FOLD.NEURO.DEX:0.0933151041666669|FOLD.NEURO.ALD:0.10080208333333401|FOLD.NEURO.DHT:-0.0381744791666669|FOLD.NEURO.PRG:0.0855937500000001|FOLD.NEURO.ESR:0.09548177083333349
227	Atad4	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000047040	ENSMUST00000054311|ENSMUST00000107633|ENSMUST00000107636|ENSMUST00000132865|ENSMUST00000062172	NM_146026	PRR15L		Regulation: UP|Probe.Set:ILMN_2788191|Identifier:NM_146026.1|FirstOfLocuslink:NP_666138.1|FirstOfName:Atad4|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.59261504554831e-05|ANOVA.CELL:0.000170686594560697|ANOVA.INT:0.000154717033692624|FDR_ANOVA.TREAT:0.0023039639876826|FDR_ANOVA.CELL:0.00037684244129509504|FDR_ANOVA.INT:0.013530121806294001|TTEST.ASTRO.DEX:8.36423941299346e-05|TTEST.ASTRO.ALD:0.105600433738414|TTEST.ASTRO.DHT:0.9758224642891761|TTEST.ASTRO.PRG:0.696787367258284|TTEST.ASTRO.ESR:0.35024109756855204|TTEST.NEURO.DEX:0.972490215244134|TTEST.NEURO.ALD:0.993565881723614|TTEST.NEURO.DHT:0.255421865475368|TTEST.NEURO.PRG:0.47022138319064205|TTEST.NEURO.ESR:0.595472851581882|FDR_TTEST.ASTRO.DEX:0.0101102196506691|FDR_TTEST.ASTRO.ALD:0.718325637512894|FDR_TTEST.ASTRO.DHT:0.997793917279652|FDR_TTEST.ASTRO.PRG:0.969844258918749|FDR_TTEST.ASTRO.ESR:0.9593593616197381|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.5201822916666671|FOLD.ASTRO.ALD:0.154666666666667|FOLD.ASTRO.DHT:-0.00287760416666671|FOLD.ASTRO.PRG:-0.0347942708333333|FOLD.ASTRO.ESR:-0.0641458333333329|FOLD.NEURO.DEX:0.0036770833333328303|FOLD.NEURO.ALD:0.0007135416666663731|FOLD.NEURO.DHT:-0.09915364583333369|FOLD.NEURO.PRG:0.0540338541666667|FOLD.NEURO.ESR:-0.0428177083333336
228	9330162L04Rik	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex						Regulation: UP|Probe.Set:ILMN_1212801|Identifier:None|FirstOfLocuslink:None|FirstOfName:9330162L04Rik|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.6112033820977102e-10|ANOVA.CELL:1.9397236239261798e-29|ANOVA.INT:6.09909689700466e-08|FDR_ANOVA.TREAT:3.4927561016422304e-08|FDR_ANOVA.CELL:2.1168706833175902e-28|FDR_ANOVA.INT:1.4218801170518201e-05|TTEST.ASTRO.DEX:8.67679735983006e-05|TTEST.ASTRO.ALD:0.739128877281918|TTEST.ASTRO.DHT:0.43020937123818903|TTEST.ASTRO.PRG:0.24927400243215903|TTEST.ASTRO.ESR:0.876995927400642|TTEST.NEURO.DEX:0.175037180091301|TTEST.NEURO.ALD:0.996078299989097|TTEST.NEURO.DHT:0.7066149515240561|TTEST.NEURO.PRG:0.315651166643766|TTEST.NEURO.ESR:0.20568896725524|FDR_TTEST.ASTRO.DEX:0.0103810421139751|FDR_TTEST.ASTRO.ALD:0.9624531956658161|FDR_TTEST.ASTRO.DHT:0.9483965318822891|FDR_TTEST.ASTRO.PRG:0.9091459130603191|FDR_TTEST.ASTRO.ESR:0.9941703225312281|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:1.04103645833333|FOLD.ASTRO.ALD:0.0300494791666663|FOLD.ASTRO.DHT:0.0791328125000001|FOLD.ASTRO.PRG:0.074859375|FOLD.ASTRO.ESR:0.0113984374999996|FOLD.NEURO.DEX:0.156684895833333|FOLD.NEURO.ALD:0.000611979166666998|FOLD.NEURO.DHT:-0.046302083333333896|FOLD.NEURO.PRG:0.0865937500000005|FOLD.NEURO.ESR:0.125111979166666
229	Plekhf1	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000074170	ENSMUST00000098513	NM_024413	PLEKHF1	1810013P09Rik|LAPF	Regulation: UP|Probe.Set:ILMN_2644920|Identifier:NM_024413.1|FirstOfLocuslink:NP_077724.1|FirstOfName:Plekhf1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.669820995366351e-15|ANOVA.CELL:3.6979875997497096e-44|ANOVA.INT:0.009311872057616511|FDR_ANOVA.TREAT:3.20804494416714e-12|FDR_ANOVA.CELL:3.11589196041685e-42|FDR_ANOVA.INT:0.325979060188313|TTEST.ASTRO.DEX:8.79228535326293e-05|TTEST.ASTRO.ALD:0.0211768570246805|TTEST.ASTRO.DHT:0.0908127969133806|TTEST.ASTRO.PRG:0.11185340137897501|TTEST.ASTRO.ESR:0.26245623988245903|TTEST.NEURO.DEX:0.000151701386760963|TTEST.NEURO.ALD:0.23983069363126203|TTEST.NEURO.DHT:0.22167099757404202|TTEST.NEURO.PRG:0.46171535745331105|TTEST.NEURO.ESR:0.88998993381282|FDR_TTEST.ASTRO.DEX:0.0104903096615391|FDR_TTEST.ASTRO.ALD:0.52701337525366|FDR_TTEST.ASTRO.DHT:0.8891786276787611|FDR_TTEST.ASTRO.PRG:0.8719568023783241|FDR_TTEST.ASTRO.ESR:0.954162931149592|FDR_TTEST.NEURO.DEX:0.28018639329202705|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.8335312500000001|FOLD.ASTRO.ALD:0.277583333333334|FOLD.ASTRO.DHT:0.170127604166668|FOLD.ASTRO.PRG:0.152604166666668|FOLD.ASTRO.ESR:0.0874661458333339|FOLD.NEURO.DEX:0.45397916666666704|FOLD.NEURO.ALD:0.0834843750000003|FOLD.NEURO.DHT:0.0638593749999998|FOLD.NEURO.PRG:0.050919270833333|FOLD.NEURO.ESR:-0.00916145833333371
230	Usp2	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000032010	ENSMUST00000114830|ENSMUST00000175816|ENSMUST00000034508|ENSMUST00000177422|ENSMUST00000176416|ENSMUST00000176022|ENSMUST00000065461|ENSMUST00000176671|ENSMUST00000177054	NM_016808|NM_198092|NM_001407818|NM_001407822|NM_001407820|NM_001407819|NM_001407821|NM_198091	USP2	ubp41|B930035K21Rik	Regulation: UP|Probe.Set:ILMN_2466316|Identifier:NM_198091.2|FirstOfLocuslink:NP_932759.1|FirstOfName:Usp2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.85193208323372e-05|ANOVA.CELL:2.9511568452056704e-15|ANOVA.INT:0.349177769569529|FDR_ANOVA.TREAT:0.0040457942712434|FDR_ANOVA.CELL:1.2015405711183e-14|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0100085705258715|TTEST.ASTRO.ALD:0.0586944187664984|TTEST.ASTRO.DHT:0.312418211340218|TTEST.ASTRO.PRG:0.11302447145039|TTEST.ASTRO.ESR:0.313858682319096|TTEST.NEURO.DEX:0.0601411967680457|TTEST.NEURO.ALD:0.900586621520377|TTEST.NEURO.DHT:0.35264328358907704|TTEST.NEURO.PRG:0.74223583550797|TTEST.NEURO.ESR:0.139126032910128|FDR_TTEST.ASTRO.DEX:0.180338548778799|FDR_TTEST.ASTRO.ALD:0.64895756611462|FDR_TTEST.ASTRO.DHT:0.9339646072545491|FDR_TTEST.ASTRO.PRG:0.8732401833334721|FDR_TTEST.ASTRO.ESR:0.9558446186724281|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.426539062500001|FOLD.ASTRO.ALD:0.277117187500001|FOLD.ASTRO.DHT:0.107309895833333|FOLD.ASTRO.PRG:0.219828125|FOLD.ASTRO.ESR:0.137182291666667|FOLD.NEURO.DEX:0.2613125|FOLD.NEURO.ALD:-0.0104244791666668|FOLD.NEURO.DHT:-0.0796380208333325|FOLD.NEURO.PRG:-0.027786458333333798|FOLD.NEURO.ESR:-0.11311718750000001
