Index	Gene_name	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
65	Irf1	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000018899	ENSMUST00000108920|ENSMUST00000108922|ENSMUST00000133291|ENSMUST00000128336|ENSMUST00000140866|ENSMUST00000138913|ENSMUST00000019043|ENSMUST00000142221|ENSMUST00000123376|ENSMUST00000153054	NM_001159396|NM_008390|NM_001159393	IRF1	Irf-1	Regulation: DOWN|Probe.Set:ILMN_2599782|Identifier:NM_008390.1|FirstOfLocuslink:NP_032416.1|FirstOfName:Irf1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:5.1596839664578405e-05|ANOVA.CELL:2.4142545150624e-35|ANOVA.INT:0.772730471723805|FDR_ANOVA.TREAT:0.0031681282907875604|FDR_ANOVA.CELL:4.89143431235153e-34|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0026974161827741|TTEST.ASTRO.ALD:0.0902625605938955|TTEST.ASTRO.DHT:0.643196801406925|TTEST.ASTRO.PRG:0.7231542133056941|TTEST.ASTRO.ESR:0.6793099263776581|TTEST.NEURO.DEX:0.0267330386821148|TTEST.NEURO.ALD:0.291903091208155|TTEST.NEURO.DHT:0.814404110326958|TTEST.NEURO.PRG:0.954988345163669|TTEST.NEURO.ESR:0.525769705685016|FDR_TTEST.ASTRO.DEX:0.0880215511119515|FDR_TTEST.ASTRO.ALD:0.695007092567763|FDR_TTEST.ASTRO.DHT:0.970540510693882|FDR_TTEST.ASTRO.PRG:0.9726964195212771|FDR_TTEST.ASTRO.ESR:0.985529787305181|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.424872395833335|FOLD.ASTRO.ALD:-0.186601562500002|FOLD.ASTRO.DHT:0.0501640625000004|FOLD.ASTRO.PRG:-0.0412708333333338|FOLD.ASTRO.ESR:0.0590598958333324|FOLD.NEURO.DEX:-0.36245833333333305|FOLD.NEURO.ALD:-0.15893749999999998|FOLD.NEURO.DHT:-0.0343411458333325|FOLD.NEURO.PRG:0.00821354166666843|FOLD.NEURO.ESR:-0.0834062499999995
66	Irf1	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000018899	ENSMUST00000108920|ENSMUST00000108922|ENSMUST00000133291|ENSMUST00000128336|ENSMUST00000140866|ENSMUST00000138913|ENSMUST00000019043|ENSMUST00000142221|ENSMUST00000123376|ENSMUST00000153054	NM_001159396|NM_008390|NM_001159393	IRF1	Irf-1	Regulation: DOWN|Probe.Set:ILMN_2599782|Identifier:NM_008390.1|FirstOfLocuslink:NP_032416.1|FirstOfName:Irf1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:5.1596839664578405e-05|ANOVA.CELL:2.4142545150624e-35|ANOVA.INT:0.772730471723805|FDR_ANOVA.TREAT:0.0031681282907875604|FDR_ANOVA.CELL:4.89143431235153e-34|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0026974161827741|TTEST.ASTRO.ALD:0.0902625605938955|TTEST.ASTRO.DHT:0.643196801406925|TTEST.ASTRO.PRG:0.7231542133056941|TTEST.ASTRO.ESR:0.6793099263776581|TTEST.NEURO.DEX:0.0267330386821148|TTEST.NEURO.ALD:0.291903091208155|TTEST.NEURO.DHT:0.814404110326958|TTEST.NEURO.PRG:0.954988345163669|TTEST.NEURO.ESR:0.525769705685016|FDR_TTEST.ASTRO.DEX:0.0880215511119515|FDR_TTEST.ASTRO.ALD:0.695007092567763|FDR_TTEST.ASTRO.DHT:0.970540510693882|FDR_TTEST.ASTRO.PRG:0.9726964195212771|FDR_TTEST.ASTRO.ESR:0.985529787305181|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.424872395833335|FOLD.ASTRO.ALD:-0.186601562500002|FOLD.ASTRO.DHT:0.0501640625000004|FOLD.ASTRO.PRG:-0.0412708333333338|FOLD.ASTRO.ESR:0.0590598958333324|FOLD.NEURO.DEX:-0.36245833333333305|FOLD.NEURO.ALD:-0.15893749999999998|FOLD.NEURO.DHT:-0.0343411458333325|FOLD.NEURO.PRG:0.00821354166666843|FOLD.NEURO.ESR:-0.0834062499999995
67	Evi2a	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000078771	ENSMUST00000133148|ENSMUST00000146611|ENSMUST00000103236|ENSMUST00000154415	NM_010161|NM_001033711	EVI2A	Evi-2|Evi2	Regulation: DOWN|Probe.Set:ILMN_3153285|Identifier:NM_010161.3|FirstOfLocuslink:NP_034291.1|FirstOfName:Evi2a|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.10600965449289e-10|ANOVA.CELL:1.77262095870632e-22|ANOVA.INT:4.48498702485251e-06|FDR_ANOVA.TREAT:2.5033769503213003e-08|FDR_ANOVA.CELL:1.11056987988203e-21|FDR_ANOVA.INT:0.0006294522519317321|TTEST.ASTRO.DEX:0.000299726677281879|TTEST.ASTRO.ALD:0.27628286423048604|TTEST.ASTRO.DHT:0.0860433143963298|TTEST.ASTRO.PRG:0.656399086886655|TTEST.ASTRO.ESR:0.341801446921466|TTEST.NEURO.DEX:0.026851011560282002|TTEST.NEURO.ALD:0.298832424293322|TTEST.NEURO.DHT:0.0632568112407183|TTEST.NEURO.PRG:0.6632575505667591|TTEST.NEURO.ESR:0.9326551333357711|FDR_TTEST.ASTRO.DEX:0.022650703104441002|FDR_TTEST.ASTRO.ALD:0.8320561552947081|FDR_TTEST.ASTRO.DHT:0.8891786276787611|FDR_TTEST.ASTRO.PRG:0.9664079848378481|FDR_TTEST.ASTRO.ESR:0.9574022399005641|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.8984505208333331|FOLD.ASTRO.ALD:-0.137223958333333|FOLD.ASTRO.DHT:0.1861484375|FOLD.ASTRO.PRG:-0.0513411458333337|FOLD.ASTRO.ESR:0.101158854166666|FOLD.NEURO.DEX:-0.13559375|FOLD.NEURO.ALD:-0.0799687499999999|FOLD.NEURO.DHT:0.226625|FOLD.NEURO.PRG:-0.0246666666666675|FOLD.NEURO.ESR:0.0115963541666666
68	Pde1b	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000022489	ENSMUST00000226493|ENSMUST00000227955|ENSMUST00000226468|ENSMUST00000023132|ENSMUST00000227925	NM_001357980|NM_008800|NM_001285890	PDE1B		Regulation: DOWN|Probe.Set:ILMN_2730293|Identifier:NM_008800|FirstOfLocuslink:None|FirstOfName:Pde1b|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:0.00019449506274286002|ANOVA.CELL:5.72299352795365e-06|ANOVA.INT:0.8758190601686371|FDR_ANOVA.TREAT:0.009930406079605271|FDR_ANOVA.CELL:1.4217879218752402e-05|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0049671534626815304|TTEST.ASTRO.ALD:0.341164412468557|TTEST.ASTRO.DHT:0.318955736657804|TTEST.ASTRO.PRG:0.228500281202749|TTEST.ASTRO.ESR:0.178800054871043|TTEST.NEURO.DEX:0.0276430815117044|TTEST.NEURO.ALD:0.6967461482322731|TTEST.NEURO.DHT:0.615217080659409|TTEST.NEURO.PRG:0.8405577772856461|TTEST.NEURO.ESR:0.8500845568338831|FDR_TTEST.ASTRO.DEX:0.12373260304614302|FDR_TTEST.ASTRO.ALD:0.855291100792648|FDR_TTEST.ASTRO.DHT:0.9342103861893091|FDR_TTEST.ASTRO.PRG:0.9023090533256071|FDR_TTEST.ASTRO.ESR:0.9424484317206381|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.404718750000001|FOLD.ASTRO.ALD:-0.126119791666666|FOLD.ASTRO.DHT:-0.11821093750000101|FOLD.ASTRO.PRG:-0.119486979166668|FOLD.ASTRO.ESR:-0.12396354166666701|FOLD.NEURO.DEX:-0.31706249999999997|FOLD.NEURO.ALD:-0.0474322916666683|FOLD.NEURO.DHT:0.0573619791666662|FOLD.NEURO.PRG:0.0298802083333314|FOLD.NEURO.ESR:-0.0199713541666675
69	Sema6d	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000027200	ENSMUST00000132088|ENSMUST00000103238|ENSMUST00000051419|ENSMUST00000137172|ENSMUST00000103241|ENSMUST00000151199|ENSMUST00000103239|ENSMUST00000076335|ENSMUST00000077847|ENSMUST00000078621|ENSMUST00000103240	NM_199238|NM_001290997|NM_199240|NM_172537|NM_199239|NM_001407285|NM_199241|NM_001291000	SEMA6D	1110067B02Rik|Sema6D-6|Sema6D-5|Sema6D-4|Sema6D-2|Sema6D-1	Regulation: DOWN|Probe.Set:ILMN_2680415|Identifier:NM_172537.2|FirstOfLocuslink:NP_766125.2|FirstOfName:Sema6d|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:5.43026741457434e-13|ANOVA.CELL:5.0038088138194506e-26|ANOVA.INT:1.7202484495098902e-09|FDR_ANOVA.TREAT:1.9436989736477203e-10|FDR_ANOVA.CELL:4.07632089218947e-25|FDR_ANOVA.INT:6.1100578390515e-07|TTEST.ASTRO.DEX:1.58780241957541e-05|TTEST.ASTRO.ALD:0.41497198324004503|TTEST.ASTRO.DHT:0.0227019305310888|TTEST.ASTRO.PRG:0.8693787075587611|TTEST.ASTRO.ESR:0.0197469256200596|TTEST.NEURO.DEX:0.027722247033366898|TTEST.NEURO.ALD:0.9921238470235381|TTEST.NEURO.DHT:0.681208337835778|TTEST.NEURO.PRG:0.5953924589310451|TTEST.NEURO.ESR:0.9608838895715941|FDR_TTEST.ASTRO.DEX:0.0037597532780243702|FDR_TTEST.ASTRO.ALD:0.8830918360609461|FDR_TTEST.ASTRO.DHT:0.8798580181542781|FDR_TTEST.ASTRO.PRG:0.9882795560609371|FDR_TTEST.ASTRO.ESR:0.8712423768954921|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-1.03158333333333|FOLD.ASTRO.ALD:-0.113604166666667|FOLD.ASTRO.DHT:0.31108854166666705|FOLD.ASTRO.PRG:0.0148333333333319|FOLD.ASTRO.ESR:0.239244791666668|FOLD.NEURO.DEX:-0.20299999999999901|FOLD.NEURO.ALD:-0.000828124999999957|FOLD.NEURO.DHT:-0.037622395833333|FOLD.NEURO.PRG:-0.043749999999999296|FOLD.NEURO.ESR:0.00338802083333434
70	Chst3	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000057337	ENSMUST00000167915|ENSMUST00000068690	NM_001407025|NM_016803	CHST3	C6ST|GST-0|C6ST-1	Regulation: DOWN|Probe.Set:ILMN_2864172|Identifier:NM_016803.2|FirstOfLocuslink:NP_058083.1|FirstOfName:Chst3|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:5.12353113462329e-07|ANOVA.CELL:1.82285634753471e-21|ANOVA.INT:0.9771553543513041|FDR_ANOVA.TREAT:5.210879440751011e-05|FDR_ANOVA.CELL:1.06948626418129e-20|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0064721309992973805|TTEST.ASTRO.ALD:0.137733978676077|TTEST.ASTRO.DHT:0.867728172754024|TTEST.ASTRO.PRG:0.6978431621793321|TTEST.ASTRO.ESR:0.8394606702849521|TTEST.NEURO.DEX:0.0030417033610829|TTEST.NEURO.ALD:0.0971543063020134|TTEST.NEURO.DHT:0.44631982090516203|TTEST.NEURO.PRG:0.6019293467750271|TTEST.NEURO.ESR:0.707680517541395|FDR_TTEST.ASTRO.DEX:0.14257832860761302|FDR_TTEST.ASTRO.ALD:0.750312085998709|FDR_TTEST.ASTRO.DHT:0.9889485807476491|FDR_TTEST.ASTRO.PRG:0.9698804382421761|FDR_TTEST.ASTRO.ESR:0.99275959311239|FDR_TTEST.NEURO.DEX:0.7652670586783591|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.429356770833335|FOLD.ASTRO.ALD:-0.149098958333335|FOLD.ASTRO.DHT:-0.0182656250000015|FOLD.ASTRO.PRG:0.0350937499999997|FOLD.ASTRO.ESR:-0.019067708333333003|FOLD.NEURO.DEX:-0.509947916666668|FOLD.NEURO.ALD:-0.22096875000000102|FOLD.NEURO.DHT:-0.10659375000000201|FOLD.NEURO.PRG:-0.0698906250000011|FOLD.NEURO.ESR:-0.0450104166666669
71	Casp8	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000026029	ENSMUST00000190213|ENSMUST00000027189|ENSMUST00000191201|ENSMUST00000165549	NM_001080126|NM_009812|NM_001277926	CASP8	Mch5|MACH|FLICE|Caspase-8	Regulation: DOWN|Probe.Set:ILMN_1243876|Identifier:NM_009812.2|FirstOfLocuslink:NP_033942.1|FirstOfName:Casp8|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:0.00015832520527285|ANOVA.CELL:3.32432749769448e-41|ANOVA.INT:0.765241582112218|FDR_ANOVA.TREAT:0.00838361012416121|FDR_ANOVA.CELL:1.5890010132354498e-39|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0009895217710265381|TTEST.ASTRO.ALD:0.8139042838441931|TTEST.ASTRO.DHT:0.48382769422188204|TTEST.ASTRO.PRG:0.7590436715388411|TTEST.ASTRO.ESR:0.45485561979902306|TTEST.NEURO.DEX:0.029431529421693598|TTEST.NEURO.ALD:0.400217036380059|TTEST.NEURO.DHT:0.48647040579085704|TTEST.NEURO.PRG:0.9208258145888251|TTEST.NEURO.ESR:0.7625711871031621|FDR_TTEST.ASTRO.DEX:0.0481456173405879|FDR_TTEST.ASTRO.ALD:0.9771157263677661|FDR_TTEST.ASTRO.DHT:0.95344456687608|FDR_TTEST.ASTRO.PRG:0.9756161842080111|FDR_TTEST.ASTRO.ESR:0.971248005964312|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.276549479166667|FOLD.ASTRO.ALD:0.0135989583333345|FOLD.ASTRO.DHT:0.0806302083333339|FOLD.ASTRO.PRG:0.0165755208333334|FOLD.ASTRO.ESR:0.0636822916666677|FOLD.NEURO.DEX:-0.16673177083333302|FOLD.NEURO.ALD:-0.0463541666666663|FOLD.NEURO.DHT:0.0962031249999997|FOLD.NEURO.PRG:0.00544010416666652|FOLD.NEURO.ESR:0.0241223958333334
72	Hvcn1	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000064267	ENSMUST00000143560|ENSMUST00000072602|ENSMUST00000100747|ENSMUST00000145854|ENSMUST00000196187	NM_001359454|NM_028752|NM_001042489	HVCN1	0610039P13Rik|mVSOP|BTS	Regulation: DOWN|Probe.Set:ILMN_1243451|Identifier:NM_001042489.1|FirstOfLocuslink:NP_001035954.1|FirstOfName:Hvcn1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.48149105102058e-05|ANOVA.CELL:3.57255230651265e-43|ANOVA.INT:0.0332107932912536|FDR_ANOVA.TREAT:0.0010589221020096701|FDR_ANOVA.CELL:2.44746335609666e-41|FDR_ANOVA.INT:0.6768863522249321|TTEST.ASTRO.DEX:0.0652275443990019|TTEST.ASTRO.ALD:0.8421137540483361|TTEST.ASTRO.DHT:0.725315078196567|TTEST.ASTRO.PRG:0.23208049119468802|TTEST.ASTRO.ESR:0.0899732978189742|TTEST.NEURO.DEX:0.0295747396848051|TTEST.NEURO.ALD:0.295617738555895|TTEST.NEURO.DHT:0.5929446486591411|TTEST.NEURO.PRG:0.584931911028847|TTEST.NEURO.ESR:0.12542944951923202|FDR_TTEST.ASTRO.DEX:0.44131131414847|FDR_TTEST.ASTRO.ALD:0.9810390997454791|FDR_TTEST.ASTRO.DHT:0.980257873645316|FDR_TTEST.ASTRO.PRG:0.9041995929283481|FDR_TTEST.ASTRO.ESR:0.9344603195070771|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.262033854166667|FOLD.ASTRO.ALD:-0.0224557291666674|FOLD.ASTRO.DHT:0.0484296874999988|FOLD.ASTRO.PRG:0.144742187499999|FOLD.ASTRO.ESR:0.22478385416666702|FOLD.NEURO.DEX:-0.197705729166668|FOLD.NEURO.ALD:-0.10411718750000101|FOLD.NEURO.DHT:0.0351796874999994|FOLD.NEURO.PRG:0.025893229166666|FOLD.NEURO.ESR:-0.08508854166666689
73	Fgfr2	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000030849	ENSMUST00000148675|ENSMUST00000147859|ENSMUST00000117754|ENSMUST00000130557|ENSMUST00000117357|ENSMUST00000119260|ENSMUST00000120141|ENSMUST00000120187|ENSMUST00000133806|ENSMUST00000121080|ENSMUST00000127091|ENSMUST00000117872|ENSMUST00000124096|ENSMUST00000117691|ENSMUST00000129542|ENSMUST00000117089|ENSMUST00000122054|ENSMUST00000120715|ENSMUST00000118296|ENSMUST00000121064|ENSMUST00000208844|ENSMUST00000122448|ENSMUST00000117858|ENSMUST00000153166|ENSMUST00000129103|ENSMUST00000136264|ENSMUST00000117073	NM_001347638|NM_201601|NM_010207	FGFR2	Bek|KGFRTr|Fgfr-7|Fgfr-2|Fgfr7|svs|Fgfr2b	Regulation: DOWN|Probe.Set:ILMN_1225071|Identifier:NM_201601.2|FirstOfLocuslink:NP_963895.2|FirstOfName:Fgfr2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:8.83399580163858e-05|ANOVA.CELL:1.51579504068471e-32|ANOVA.INT:0.270823462531033|FDR_ANOVA.TREAT:0.0050296044654113406|FDR_ANOVA.CELL:2.27315102983358e-31|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.00480427777243019|TTEST.ASTRO.ALD:0.107358529671518|TTEST.ASTRO.DHT:0.258448887938576|TTEST.ASTRO.PRG:0.20332633417900903|TTEST.ASTRO.ESR:0.582670212712874|TTEST.NEURO.DEX:0.0296605055757516|TTEST.NEURO.ALD:0.36620642922329905|TTEST.NEURO.DHT:0.996992034759211|TTEST.NEURO.PRG:0.887690017776635|TTEST.NEURO.ESR:0.8548704661268841|FDR_TTEST.ASTRO.DEX:0.12139222434051801|FDR_TTEST.ASTRO.ALD:0.719230205689211|FDR_TTEST.ASTRO.DHT:0.926607519920669|FDR_TTEST.ASTRO.PRG:0.8963387377662221|FDR_TTEST.ASTRO.ESR:0.978322278209343|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.492072916666666|FOLD.ASTRO.ALD:-0.186804687499999|FOLD.ASTRO.DHT:-0.12394010416666601|FOLD.ASTRO.PRG:-0.164953124999998|FOLD.ASTRO.ESR:-0.07364583333333209|FOLD.NEURO.DEX:-0.20382031250000002|FOLD.NEURO.ALD:0.0730546875000009|FOLD.NEURO.DHT:-0.00040104166666665703|FOLD.NEURO.PRG:0.012848958333334399|FOLD.NEURO.ESR:0.0118619791666674
74	D630003M21Rik	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000037813	ENSMUST00000169335|ENSMUST00000103121|ENSMUST00000046944	NM_177657|NM_001131021	KIAA1755		Regulation: DOWN|Probe.Set:ILMN_2677541|Identifier:NM_177657.3|FirstOfLocuslink:NP_808325.1|FirstOfName:D630003M21Rik|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.86950058039988e-05|ANOVA.CELL:3.2062270002534e-11|ANOVA.INT:0.0176223230453723|FDR_ANOVA.TREAT:0.0013059352465867502|FDR_ANOVA.CELL:1.06721687939519e-10|FDR_ANOVA.INT:0.477239380819367|TTEST.ASTRO.DEX:0.013115343532646699|TTEST.ASTRO.ALD:0.6038928872761611|TTEST.ASTRO.DHT:0.286590381638121|TTEST.ASTRO.PRG:0.5022107040808931|TTEST.ASTRO.ESR:0.0802233006159285|TTEST.NEURO.DEX:0.0298441687804601|TTEST.NEURO.ALD:0.0250843059870284|TTEST.NEURO.DHT:0.41118070581953303|TTEST.NEURO.PRG:0.6799258186639651|TTEST.NEURO.ESR:0.34134537375886903|FDR_TTEST.ASTRO.DEX:0.20968704981021602|FDR_TTEST.ASTRO.ALD:0.9371939794971551|FDR_TTEST.ASTRO.DHT:0.9313076710536411|FDR_TTEST.ASTRO.PRG:0.946432870284259|FDR_TTEST.ASTRO.ESR:0.9344603195070771|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.43934895833333404|FOLD.ASTRO.ALD:-0.0779401041666672|FOLD.ASTRO.DHT:-0.11713802083333401|FOLD.ASTRO.PRG:0.0891276041666664|FOLD.ASTRO.ESR:0.18819531250000002|FOLD.NEURO.DEX:-0.2077578125|FOLD.NEURO.ALD:-0.22661979166666602|FOLD.NEURO.DHT:-0.082020833333333|FOLD.NEURO.PRG:-0.0321093749999992|FOLD.NEURO.ESR:-0.0761744791666654
75	Clec7a	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000079293	ENSMUST00000195589|ENSMUST00000184861|ENSMUST00000184581	NM_001309637	CLEC7A	dectin-1|BGR|beta-GR|beta-glucan receptor|Clecsf12	Regulation: DOWN|Probe.Set:ILMN_2653132|Identifier:NM_020008.1|FirstOfLocuslink:NP_064392.1|FirstOfName:Clec7a|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.4162236164107299e-06|ANOVA.CELL:2.73944875816989e-29|ANOVA.INT:0.000407402546894115|FDR_ANOVA.TREAT:0.000132373905393015|FDR_ANOVA.CELL:2.95195582169746e-28|FDR_ANOVA.INT:0.03048850113499|TTEST.ASTRO.DEX:0.00073485592459805|TTEST.ASTRO.ALD:0.301448654046017|TTEST.ASTRO.DHT:0.77911052110817|TTEST.ASTRO.PRG:0.791524502712962|TTEST.ASTRO.ESR:0.529453502656561|TTEST.NEURO.DEX:0.030358705457308798|TTEST.NEURO.ALD:0.09752536901761|TTEST.NEURO.DHT:0.691029215632129|TTEST.NEURO.PRG:0.272710213368264|TTEST.NEURO.ESR:0.371927140404053|FDR_TTEST.ASTRO.DEX:0.0395626865865558|FDR_TTEST.ASTRO.ALD:0.839756974366699|FDR_TTEST.ASTRO.DHT:0.9830890902548021|FDR_TTEST.ASTRO.PRG:0.9791966979556691|FDR_TTEST.ASTRO.ESR:0.9746040027443561|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-1.04417708333333|FOLD.ASTRO.ALD:-0.17913281250000102|FOLD.ASTRO.DHT:0.0430781249999992|FOLD.ASTRO.PRG:-0.0560624999999995|FOLD.ASTRO.ESR:0.12474739583333301|FOLD.NEURO.DEX:-0.196632812500001|FOLD.NEURO.ALD:-0.13159375|FOLD.NEURO.DHT:0.0450677083333328|FOLD.NEURO.PRG:-0.0919557291666671|FOLD.NEURO.ESR:-0.0547421875000005
76	Fadd	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000031077	ENSMUST00000033394	NM_010175	FADD	Mort1/FADD	Regulation: DOWN|Probe.Set:ILMN_1223126|Identifier:NM_010175.4|FirstOfLocuslink:NP_034305.1|FirstOfName:Fadd|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.31396285649883e-08|ANOVA.CELL:3.6595213503207007e-31|ANOVA.INT:0.0673183484690762|FDR_ANOVA.TREAT:3.2676955759188798e-06|FDR_ANOVA.CELL:4.72656612111072e-30|FDR_ANOVA.INT:0.8875949235325881|TTEST.ASTRO.DEX:4.91358800963101e-05|TTEST.ASTRO.ALD:0.0968473809319617|TTEST.ASTRO.DHT:0.7969434702112491|TTEST.ASTRO.PRG:0.995285972859513|TTEST.ASTRO.ESR:0.9431453805248681|TTEST.NEURO.DEX:0.0304357545697|TTEST.NEURO.ALD:0.0371856634771123|TTEST.NEURO.DHT:0.8997160097177671|TTEST.NEURO.PRG:0.9649593533970181|TTEST.NEURO.ESR:0.7251080065125001|FDR_TTEST.ASTRO.DEX:0.0075208864559327|FDR_TTEST.ASTRO.ALD:0.7051136813548411|FDR_TTEST.ASTRO.DHT:0.9841394384102481|FDR_TTEST.ASTRO.PRG:0.9998144893426231|FDR_TTEST.ASTRO.ESR:0.998196346409513|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.47028645833333405|FOLD.ASTRO.ALD:-0.14066145833333502|FOLD.ASTRO.DHT:0.0197499999999984|FOLD.ASTRO.PRG:-0.000325520833333925|FOLD.ASTRO.ESR:0.0031927083333318502|FOLD.NEURO.DEX:-0.208986979166665|FOLD.NEURO.ALD:-0.0643671875000003|FOLD.NEURO.DHT:0.00733854166666603|FOLD.NEURO.PRG:0.00266145833333375|FOLD.NEURO.ESR:0.0195286458333328
